t,receiver,sender,msg_intact,range,t_meas,t_tx_payload,packet_age,sender_x_hat,sender_y_hat,sender_z_hat,sender_Pxx,sender_Pyy,sender_Pzz,receiver_x_hat,receiver_y_hat,receiver_z_hat,receiver_traceP_pos,nu
151.99999999999395,A03,A01,1,144.81522835513476,146.9964746768323,146.89999999999424,0.09647467683805644,-122.51331824346796,-1.151024595465825,69.0,0.34888775111669584,1.013007708106867,8.053994956985469e-07,9.117964102269019,51.15818024630069,69.0,1.0203964043323484,nan
157.133333333327,A03,A02,1,50.446613260458314,152.13371634218535,152.09999999999394,0.033716342191411286,14.939191146137338,0.3048057055421245,69.0,0.48663217220194654,0.5095530238909395,8.053994956985469e-07,7.647158227264403,50.98494757381411,69.0,1.0027919623067507,nan
157.133333333327,A04,A02,1,56.643100545599744,152.13786399936146,152.09999999999394,0.0378639993675165,14.939191146137338,0.3048057055421245,69.0,0.48663217220194654,0.5095530238909395,8.053994956985469e-07,-20.894675939226424,-47.31354531379612,69.0,1.0334853115623983,nan
157.19999999999365,A01,A02,1,136.0137963615438,152.19068978931904,152.09999999999394,0.09068978932509708,14.939191146137338,0.3048057055421245,69.0,0.48663217220194654,0.5095530238909395,8.053994956985469e-07,-123.98867826298712,-1.0241425512120683,69.0,1.4675502026760316,nan
162.39999999999336,A02,A03,1,50.56250647433469,157.4003222777371,157.3666666666603,0.03365561107679582,7.584711414111319,50.98268767352378,69.0,0.6403782302869637,0.3664536756548703,8.053994956985469e-07,8.763175305063989,0.38908509628129717,69.0,1.0685696322187879,nan
162.4333333333267,A04,A03,1,101.93905473693738,157.4346918017151,157.3666666666603,0.06802513505479624,7.584711414111319,50.98268767352378,69.0,0.6403782302869637,0.3664536756548703,8.053994956985469e-07,-23.508333183340394,-47.23457568435868,69.0,1.0593463437619461,nan
162.46666666666002,A01,A03,1,141.19325174291924,157.4609100050618,157.3666666666603,0.09424333840149757,7.584711414111319,50.98268767352378,69.0,0.6403782302869637,0.3664536756548703,8.053994956985469e-07,-125.01429124062186,-0.9611323520586591,69.0,1.4470786974857228,nan
167.6333333333264,A02,A04,1,59.46354902698556,162.6396243047354,162.59999999999334,0.03962430474206258,-23.57742085515155,-47.233762092278525,69.0,0.6073775040560604,0.45466269562060363,8.053994956985469e-07,5.985494123810597,0.8293754872433948,69.0,1.0419772870567594,nan
167.66666666665972,A01,A04,1,110.5079248064188,162.67358737442095,162.59999999999334,0.07358737442760344,-23.57742085515155,-47.233762092278525,69.0,0.6073775040560604,0.45466269562060363,8.053994956985469e-07,-125.90481165740852,-1.2325857927324515,69.0,1.3686282617142858,nan
167.66666666665972,A03,A04,1,103.72655802492497,162.6691186054149,162.59999999999334,0.06911860542155068,-23.57742085515155,-47.233762092278525,69.0,0.6073775040560604,0.45466269562060363,8.053994956985469e-07,4.629416731955923,51.27884105611336,69.0,1.104728139476621,nan
172.9333333333261,A02,A01,1,133.92975861893305,167.95592534049464,167.8666666666597,0.08925867383493369,-125.93665564645582,-1.2343014172981097,69.0,0.3517218356263727,1.0202725780942365,8.053994956985469e-07,3.3260062411202194,0.7435196325764184,69.0,1.0041429477877044,nan
172.9333333333261,A04,A01,1,111.95313602325831,167.94132699183464,167.8666666666597,0.07466032517493204,-125.93665564645582,-1.2343014172981097,69.0,0.3517218356263727,1.0202725780942365,8.053994956985469e-07,-28.235981872003137,-47.452531060180206,69.0,1.0802494392638995,nan
172.96666666665942,A03,A01,1,143.01207420282958,167.96195468605413,167.8666666666597,0.09528801939441678,-125.93665564645582,-1.2343014172981097,69.0,0.3517218356263727,1.0202725780942365,8.053994956985469e-07,3.6195657137465487,51.31360431094199,69.0,1.0485915947837212,nan
178.1333333333258,A03,A02,1,50.170026627077185,173.13351641812488,173.09999999999275,0.03351641813213746,3.244747109762522,0.7467572882725365,69.0,0.5030182683217922,0.50381912109758,8.053994956985469e-07,2.1095345285586395,51.21145386316694,69.0,1.0366878259224506,nan
178.1333333333258,A04,A02,1,55.87628035744243,173.13720403658928,173.09999999999275,0.037204036596534706,3.244747109762522,0.7467572882725365,69.0,0.5030182683217922,0.50381912109758,8.053994956985469e-07,-30.5721489502007,-47.06342112529346,69.0,1.0408464011119196,nan
178.16666666665913,A01,A02,1,127.85206430397169,173.18520654067345,173.09999999999275,0.08520654068070144,3.244747109762522,0.7467572882725365,69.0,0.5030182683217922,0.50381912109758,8.053994956985469e-07,-127.39629437711842,-1.1514573788651778,69.0,1.474356577587093,nan
